,type,month,day,engagement,comment,share,tag_friend,purchase_intention,year,date
6798,retirement age,4,17,147187,5270,2678,752,353,2020,2020-04-17
6799,retirement age,4,18,117375,4678,7926,404,19,2020,2020-04-18
6800,retirement age,4,19,79267,6222,1450,873,30,2020,2020-04-19
6801,retirement age,4,20,129886,4227,3045,622,15,2020,2020-04-20
6802,retirement age,4,21,173803,30747,3784,2042,1031,2020,2020-04-21
6803,retirement age,4,22,100882,5406,1614,210,42,2020,2020-04-22
6804,retirement age,4,23,115081,6160,1788,612,125,2020,2020-04-23
6805,retirement age,4,24,176656,5593,5060,919,59,2020,2020-04-24
6806,retirement age,4,25,90921,7013,2192,604,41,2020,2020-04-25
6807,retirement age,4,26,137837,3788,4216,934,21,2020,2020-04-26
6808,retirement age,4,27,55039,1159,1744,107,6,2020,2020-04-27
6809,retirement age,4,28,167271,3814,20175,895,19,2020,2020-04-28
6810,retirement age,4,29,87193,5533,1029,929,66,2020,2020-04-29
6811,retirement age,4,30,44037,3962,686,622,55,2020,2020-04-30
6812,retirement age,5,1,36596,1716,1394,575,21,2020,2020-05-01
6813,retirement age,5,2,104762,6774,2805,705,71,2020,2020-05-02
6814,retirement age,5,3,74371,4082,877,523,44,2020,2020-05-03
6815,retirement age,5,4,158907,6421,12366,1172,41,2020,2020-05-04
6816,retirement age,5,5,80419,8257,983,253,28,2020,2020-05-05
6817,retirement age,5,6,111371,6491,2000,651,48,2020,2020-05-06
6818,retirement age,5,7,81979,12096,2403,807,603,2020,2020-05-07
6819,retirement age,5,8,132476,2364,2912,283,28,2020,2020-05-08
6820,retirement age,5,9,115279,3220,5650,392,13,2020,2020-05-09
6821,retirement age,5,10,102261,3767,2129,638,22,2020,2020-05-10
6822,retirement age,5,11,165832,10505,3789,807,226,2020,2020-05-11
6823,retirement age,5,12,192058,14287,11059,1412,92,2020,2020-05-12
6824,retirement age,5,13,56734,2746,767,323,15,2020,2020-05-13
6825,retirement age,5,14,149328,6820,8555,950,33,2020,2020-05-14
6826,retirement age,5,15,78442,5070,2388,901,40,2020,2020-05-15
6827,retirement age,5,16,88628,5734,1731,1123,31,2020,2020-05-16
6828,retirement age,5,17,55702,2164,1683,286,23,2020,2020-05-17
6829,retirement age,5,18,48495,1448,5638,233,9,2020,2020-05-18
6830,retirement age,5,19,222149,11624,5162,881,223,2020,2020-05-19
6831,retirement age,5,20,93753,3874,1068,295,24,2020,2020-05-20
6832,retirement age,5,21,102925,3803,2738,634,24,2020,2020-05-21
6833,retirement age,5,22,118620,4855,1695,856,29,2020,2020-05-22
6834,retirement age,5,23,41317,1607,1706,265,34,2020,2020-05-23
6835,retirement age,5,24,102970,3099,1211,345,25,2020,2020-05-24
6836,retirement age,5,25,89829,6012,2766,788,71,2020,2020-05-25
6837,retirement age,5,26,63771,4081,991,1029,24,2020,2020-05-26
6838,retirement age,5,27,46120,1068,856,120,6,2020,2020-05-27
6839,retirement age,5,28,125467,4309,9901,1041,36,2020,2020-05-28
6840,retirement age,5,29,47934,1723,889,417,19,2020,2020-05-29
6841,retirement age,5,30,38907,1555,809,366,9,2020,2020-05-30
6842,retirement age,5,31,31999,1632,554,269,11,2020,2020-05-31
6843,retirement age,6,1,142023,12351,6728,1119,183,2020,2020-06-01
6844,retirement age,6,2,57015,3420,614,539,29,2020,2020-06-02
6845,retirement age,6,3,92791,5659,693,1099,37,2020,2020-06-03
6846,retirement age,6,4,80419,1630,5518,247,5,2020,2020-06-04
6847,retirement age,6,5,77087,1794,2803,520,15,2020,2020-06-05
6848,retirement age,6,6,43947,952,1422,40,17,2020,2020-06-06
6849,retirement age,6,7,66252,1357,709,334,6,2020,2020-06-07
6850,retirement age,6,8,45213,1172,1992,309,12,2020,2020-06-08
6851,retirement age,6,9,101472,5794,2350,657,16,2020,2020-06-09
6852,retirement age,6,10,63254,1048,617,118,17,2020,2020-06-10
6853,retirement age,6,11,144250,3816,10337,1094,29,2020,2020-06-11
6854,retirement age,6,12,25777,1831,484,85,15,2020,2020-06-12
6855,retirement age,6,13,46672,4165,735,717,25,2020,2020-06-13
6856,retirement age,6,14,42698,2495,1001,650,16,2020,2020-06-14
6857,retirement age,6,15,48879,1288,3295,263,38,2020,2020-06-15
6858,retirement age,6,16,36619,592,378,129,5,2020,2020-06-16
6859,retirement age,6,17,51129,2311,651,254,7,2020,2020-06-17
6860,retirement age,6,18,50673,1133,439,276,5,2020,2020-06-18
6861,retirement age,6,19,96911,4804,3886,977,354,2020,2020-06-19
6862,retirement age,6,20,51490,699,949,87,11,2020,2020-06-20
6863,retirement age,6,21,45809,8242,873,586,120,2020,2020-06-21
6864,retirement age,6,22,94428,2310,5657,391,21,2020,2020-06-22
6865,retirement age,6,23,15490,417,796,98,9,2020,2020-06-23
6866,retirement age,6,24,32797,3117,929,758,32,2020,2020-06-24
6867,retirement age,6,25,51738,1396,5097,361,7,2020,2020-06-25
6868,retirement age,6,26,27523,662,520,19,5,2020,2020-06-26
6869,retirement age,6,27,20965,540,1759,108,11,2020,2020-06-27
6870,retirement age,6,28,138206,4556,3571,684,11,2020,2020-06-28
6871,retirement age,6,29,80402,3994,11943,925,42,2020,2020-06-29
6872,retirement age,7,1,74182,3815,3598,933,37,2020,2020-07-01
6873,retirement age,7,2,44411,1286,1683,288,10,2020,2020-07-02
6874,retirement age,7,3,76234,3083,1834,486,30,2020,2020-07-03
6875,retirement age,7,4,101065,4065,1165,690,29,2020,2020-07-04
6876,retirement age,7,5,121015,1892,3385,287,20,2020,2020-07-05
6877,retirement age,7,6,54711,866,1590,157,3,2020,2020-07-06
6878,retirement age,7,7,67125,2456,1958,369,31,2020,2020-07-07
6879,retirement age,7,8,28636,1837,609,361,8,2020,2020-07-08
6880,retirement age,7,9,263842,8948,43074,1457,75,2020,2020-07-09
6881,retirement age,7,10,113510,3894,621,434,8,2020,2020-07-10
6882,retirement age,7,11,27382,824,586,37,5,2020,2020-07-11
6883,retirement age,7,12,58596,920,964,85,6,2020,2020-07-12
6884,retirement age,7,13,371754,7415,18916,1561,69,2020,2020-07-13
6885,retirement age,7,14,58240,1408,868,287,11,2020,2020-07-14
6886,retirement age,7,15,49241,3300,1077,404,7,2020,2020-07-15
6887,retirement age,7,16,135405,5678,4778,1262,27,2020,2020-07-16
6888,retirement age,7,17,49203,1185,1631,245,12,2020,2020-07-17
6889,retirement age,7,18,85887,956,1041,277,13,2020,2020-07-18
6890,retirement age,7,19,108184,5262,2254,943,33,2020,2020-07-19
6891,retirement age,7,20,82012,2034,1993,335,18,2020,2020-07-20
6892,retirement age,7,21,53263,1430,986,159,5,2020,2020-07-21
6893,retirement age,7,22,29252,753,647,180,21,2020,2020-07-22
6894,retirement age,7,23,80294,4667,2692,731,48,2020,2020-07-23
6895,retirement age,7,24,87528,3695,11620,946,32,2020,2020-07-24
6896,retirement age,7,25,29564,688,1317,76,6,2020,2020-07-25
6897,retirement age,7,26,62597,1742,2157,275,34,2020,2020-07-26
6898,retirement age,7,27,47324,778,3544,183,9,2020,2020-07-27
6899,retirement age,7,28,12430,791,180,100,15,2020,2020-07-28
6900,retirement age,7,29,47375,1143,1051,95,7,2020,2020-07-29
6901,retirement age,7,30,55108,2781,7998,1811,8,2020,2020-07-30
6902,retirement age,7,31,38700,1486,996,259,81,2020,2020-07-31
6903,retirement age,8,1,42073,2164,1042,554,13,2020,2020-08-01
6904,retirement age,8,2,75080,5784,1726,1016,39,2020,2020-08-02
6905,retirement age,8,3,64077,2230,1693,379,6,2020,2020-08-03
6906,retirement age,8,4,83264,6215,1870,675,23,2020,2020-08-04
6907,retirement age,8,5,37804,1283,988,140,8,2020,2020-08-05
6908,retirement age,8,6,105999,3955,6243,751,21,2020,2020-08-06
6909,retirement age,8,7,32176,915,1049,123,5,2020,2020-08-07
6910,retirement age,8,8,103408,5290,1308,784,14,2020,2020-08-08
6911,retirement age,8,9,109800,3461,5487,291,16,2020,2020-08-09
6912,retirement age,8,10,108513,1666,3981,253,6,2020,2020-08-10
6913,retirement age,8,11,53584,2429,1727,206,20,2020,2020-08-11
6914,retirement age,8,12,123060,2580,805,178,15,2020,2020-08-12
6915,retirement age,8,13,62358,2856,668,231,35,2020,2020-08-13
6916,retirement age,8,14,79640,4095,1159,237,96,2020,2020-08-14
6917,retirement age,8,15,103495,3016,1039,271,27,2020,2020-08-15
6918,retirement age,8,16,38197,1590,407,253,14,2020,2020-08-16
6919,retirement age,8,17,45307,639,2935,192,2,2020,2020-08-17
6920,retirement age,8,18,64500,1306,2466,146,8,2020,2020-08-18
6921,retirement age,8,19,74265,3002,1941,383,23,2020,2020-08-19
6922,retirement age,8,20,38922,656,1856,134,3,2020,2020-08-20
6923,retirement age,8,21,44729,2588,766,225,17,2020,2020-08-21
6924,retirement age,8,22,58778,519,343,33,5,2020,2020-08-22
6925,retirement age,8,23,86424,3637,1790,253,13,2020,2020-08-23
6926,retirement age,8,24,101960,3653,2833,253,25,2020,2020-08-24
6927,retirement age,8,25,46299,1554,2146,180,9,2020,2020-08-25
6928,retirement age,8,26,63713,2044,1107,132,24,2020,2020-08-26
6929,retirement age,8,27,26999,655,1094,105,17,2020,2020-08-27
6930,retirement age,8,28,95794,1496,2933,272,8,2020,2020-08-28
6931,retirement age,8,29,42014,1133,1607,117,10,2020,2020-08-29
6932,retirement age,8,30,57638,1154,2169,161,8,2020,2020-08-30
6933,retirement age,8,31,41916,2496,1485,254,22,2020,2020-08-31
6934,retirement age,9,1,103723,4376,1319,301,19,2020,2020-09-01
6935,retirement age,9,2,44317,2884,1591,290,15,2020,2020-09-02
6936,retirement age,9,3,59301,1796,1314,125,14,2020,2020-09-03
6937,retirement age,9,4,58376,1508,2276,235,80,2020,2020-09-04
6938,retirement age,9,5,104549,6258,1918,388,153,2020,2020-09-05
6939,retirement age,9,6,24366,250,666,23,2,2020,2020-09-06
6940,retirement age,9,7,61141,3079,3027,611,37,2020,2020-09-07
6941,retirement age,9,8,47310,1403,1647,110,16,2020,2020-09-08
6942,retirement age,9,9,48299,1836,1639,286,15,2020,2020-09-09
6943,retirement age,9,10,20951,546,875,116,11,2020,2020-09-10
6944,retirement age,9,11,51610,722,742,89,14,2020,2020-09-11
6945,retirement age,9,12,21869,754,938,157,6,2020,2020-09-12
6946,retirement age,9,13,19102,241,501,17,1,2020,2020-09-13
6947,retirement age,9,14,27434,404,1000,45,3,2020,2020-09-14
6948,retirement age,9,15,95843,4980,2066,343,71,2020,2020-09-15
6949,retirement age,9,16,182161,2434,4173,345,67,2020,2020-09-16
6950,retirement age,9,17,36046,971,517,175,12,2020,2020-09-17
6951,retirement age,9,18,48475,1476,659,206,21,2020,2020-09-18
6952,retirement age,9,19,29166,369,862,27,6,2020,2020-09-19
6953,retirement age,9,20,34263,794,616,56,3,2020,2020-09-20
6954,retirement age,9,21,78947,3850,2605,478,25,2020,2020-09-21
6955,retirement age,9,22,93749,2128,1540,170,16,2020,2020-09-22
6956,retirement age,9,23,82368,1296,1134,216,18,2020,2020-09-23
6957,retirement age,9,24,89474,3096,13467,718,33,2020,2020-09-24
6958,retirement age,9,25,57339,1743,2925,217,63,2020,2020-09-25
6959,retirement age,9,26,156378,5538,9392,213,26,2020,2020-09-26
6960,retirement age,9,27,24972,312,341,23,3,2020,2020-09-27
6961,retirement age,9,28,43620,3411,347,103,42,2020,2020-09-28
6962,retirement age,9,29,58847,1619,1824,232,11,2020,2020-09-29
6963,retirement age,10,1,48680,1715,5538,488,16,2020,2020-10-01
6964,retirement age,10,2,41139,2880,915,243,27,2020,2020-10-02
6965,retirement age,10,3,20974,931,836,113,8,2020,2020-10-03
6966,retirement age,10,4,25202,1477,755,222,7,2020,2020-10-04
6967,retirement age,10,5,50678,598,582,44,7,2020,2020-10-05
6968,retirement age,10,6,35694,2379,1298,221,28,2020,2020-10-06
6969,retirement age,10,7,32542,963,790,175,13,2020,2020-10-07
6970,retirement age,10,8,43111,1441,902,244,10,2020,2020-10-08
6971,retirement age,10,9,115034,2441,1417,234,35,2020,2020-10-09
6972,retirement age,10,10,54609,1326,1208,249,19,2020,2020-10-10
6973,retirement age,10,11,49016,2263,970,291,103,2020,2020-10-11
6974,retirement age,10,12,37485,738,518,60,4,2020,2020-10-12
6975,retirement age,10,13,27890,644,1690,129,15,2020,2020-10-13
6976,retirement age,10,14,33660,570,504,33,13,2020,2020-10-14
6977,retirement age,10,15,28369,765,553,79,6,2020,2020-10-15
6978,retirement age,10,16,28281,1003,1302,72,33,2020,2020-10-16
6979,retirement age,10,17,19288,383,1059,31,4,2020,2020-10-17
6980,retirement age,10,18,26817,286,682,25,3,2020,2020-10-18
6981,retirement age,10,19,78300,1572,1233,150,8,2020,2020-10-19
6982,retirement age,10,20,74453,2063,801,127,17,2020,2020-10-20
6983,retirement age,10,21,52709,1773,7058,449,16,2020,2020-10-21
6984,retirement age,10,22,24213,529,2554,110,11,2020,2020-10-22
6985,retirement age,10,23,44239,1409,1756,195,16,2020,2020-10-23
6986,retirement age,10,24,44567,577,917,116,8,2020,2020-10-24
6987,retirement age,10,25,21664,369,541,49,3,2020,2020-10-25
6988,retirement age,10,26,37886,616,1182,95,28,2020,2020-10-26
6989,retirement age,10,27,75021,856,965,120,12,2020,2020-10-27
6990,retirement age,10,28,68828,3072,1687,338,29,2020,2020-10-28
6991,retirement age,10,29,107353,4833,5017,381,23,2020,2020-10-29
6992,retirement age,10,30,59850,799,1393,114,11,2020,2020-10-30
6993,retirement age,10,31,61620,1657,399,201,16,2020,2020-10-31
6994,retirement age,11,1,77946,1418,5443,292,4,2020,2020-11-01
6995,retirement age,11,2,122017,2283,1435,313,23,2020,2020-11-02
6996,retirement age,11,3,146391,1857,1930,257,47,2020,2020-11-03
6997,retirement age,11,4,62395,1145,2314,278,15,2020,2020-11-04
6998,retirement age,11,5,70751,2226,844,160,32,2020,2020-11-05
6999,retirement age,11,6,119776,2225,3990,338,50,2020,2020-11-06
7000,retirement age,11,7,165529,2792,2483,565,13,2020,2020-11-07
7001,retirement age,11,8,124709,3957,863,409,267,2020,2020-11-08
7002,retirement age,11,9,42910,540,1475,117,11,2020,2020-11-09
7003,retirement age,11,10,65144,2307,1743,271,26,2020,2020-11-10
7004,retirement age,11,11,129183,2617,9192,1125,27,2020,2020-11-11
7005,retirement age,11,12,73431,1336,911,130,20,2020,2020-11-12
7006,retirement age,11,13,152878,2376,3542,361,122,2020,2020-11-13
7007,retirement age,11,14,53854,842,1033,124,27,2020,2020-11-14
7008,retirement age,11,15,77578,1954,1434,343,22,2020,2020-11-15
7009,retirement age,11,16,114592,3898,1972,325,36,2020,2020-11-16
7010,retirement age,11,17,29988,346,348,39,5,2020,2020-11-17
7011,retirement age,11,18,91337,1244,1173,184,48,2020,2020-11-18
7012,retirement age,11,19,65072,1152,912,84,9,2020,2020-11-19
7013,retirement age,11,20,70448,2137,2035,322,19,2020,2020-11-20
7014,retirement age,11,21,119474,1602,1523,213,16,2020,2020-11-21
7015,retirement age,11,22,103275,1106,983,73,22,2020,2020-11-22
7016,retirement age,11,23,90906,2210,1108,237,28,2020,2020-11-23
7017,retirement age,11,24,20932,366,312,43,7,2020,2020-11-24
7018,retirement age,11,25,67474,1044,1330,66,7,2020,2020-11-25
7019,retirement age,11,26,82282,2314,1091,272,21,2020,2020-11-26
7020,retirement age,11,27,81890,2407,1417,228,30,2020,2020-11-27
7021,retirement age,11,28,92234,1574,829,114,46,2020,2020-11-28
7022,retirement age,11,29,65719,1520,468,66,11,2020,2020-11-29
7023,retirement age,11,30,91466,5310,1604,452,30,2020,2020-11-30
7024,retirement age,12,1,92573,2099,3549,178,14,2020,2020-12-01
7025,retirement age,12,2,95552,1331,864,161,7,2020,2020-12-02
7026,retirement age,12,3,51670,1573,1064,140,16,2020,2020-12-03
7027,retirement age,12,4,89757,2102,1316,140,18,2020,2020-12-04
7028,retirement age,12,5,74859,659,1420,35,4,2020,2020-12-05
7029,retirement age,12,6,82803,2477,1141,74,6,2020,2020-12-06
7030,retirement age,12,7,27344,756,849,178,11,2020,2020-12-07
7031,retirement age,12,8,52119,648,652,64,6,2020,2020-12-08
7032,retirement age,12,9,70916,832,955,92,4,2020,2020-12-09
7033,retirement age,12,10,59514,1725,1331,181,30,2020,2020-12-10
7034,retirement age,12,11,66229,928,1425,93,9,2020,2020-12-11
7035,retirement age,12,12,84729,1046,737,98,13,2020,2020-12-12
7036,retirement age,12,13,87481,1567,828,156,17,2020,2020-12-13
7037,retirement age,12,14,39198,783,1745,165,5,2020,2020-12-14
7038,retirement age,12,15,70056,964,1564,124,8,2020,2020-12-15
7039,retirement age,12,16,80778,1159,1215,136,14,2020,2020-12-16
7040,retirement age,12,17,91663,1280,1153,148,9,2020,2020-12-17
7041,retirement age,12,18,34681,794,1010,52,4,2020,2020-12-18
7042,retirement age,12,19,46621,844,1092,87,15,2020,2020-12-19
7043,retirement age,12,20,60707,1061,1474,172,5,2020,2020-12-20
7044,retirement age,12,21,84957,1846,2156,213,5,2020,2020-12-21
7045,retirement age,12,22,42128,599,447,35,26,2020,2020-12-22
7046,retirement age,12,23,54949,815,1125,91,6,2020,2020-12-23
7047,retirement age,12,24,88194,2339,1178,181,29,2020,2020-12-24
7048,retirement age,12,25,256596,4587,3398,236,14,2020,2020-12-25
7049,retirement age,12,26,163826,2071,1746,293,6,2020,2020-12-26
7050,retirement age,12,27,28942,503,922,21,1,2020,2020-12-27
7051,retirement age,12,28,70300,1107,402,107,2,2020,2020-12-28
7052,retirement age,12,29,24701,782,1127,110,2,2020,2020-12-29
7053,retirement age,12,30,50506,629,629,52,4,2020,2020-12-30
7054,technology,1,1,56079,2595,4534,816,104,2020,2020-01-01
7055,technology,1,2,74840,4280,9581,2073,203,2020,2020-01-02
7056,technology,1,3,79591,4439,9074,887,158,2020,2020-01-03
7057,technology,1,4,66489,5416,5756,1638,149,2020,2020-01-04
7058,technology,1,5,31928,1669,4833,332,126,2020,2020-01-05
7059,technology,1,6,86320,6021,9693,1049,220,2020,2020-01-06
7060,technology,1,7,95206,5011,11556,1413,301,2020,2020-01-07
7061,technology,1,8,98147,4669,12572,1361,305,2020,2020-01-08
7062,technology,1,9,95360,5852,11869,1800,313,2020,2020-01-09
7063,technology,1,10,88467,4027,12869,1508,261,2020,2020-01-10
7064,technology,1,11,72375,4079,9827,1673,120,2020,2020-01-11
7065,technology,1,12,37802,1287,6205,382,125,2020,2020-01-12
7066,technology,1,13,84200,3985,11557,1513,219,2020,2020-01-13
7067,technology,1,14,79767,3718,11039,1385,174,2020,2020-01-14
7068,technology,1,15,134117,4141,19987,1299,123,2020,2020-01-15
7069,technology,1,16,119754,4297,10454,1188,161,2020,2020-01-16
7070,technology,1,17,91410,3868,10817,1604,121,2020,2020-01-17
7071,technology,1,18,58185,2866,5889,594,78,2020,2020-01-18
7072,technology,1,19,54505,4283,7633,996,159,2020,2020-01-19
7073,technology,1,20,75181,3246,10008,913,114,2020,2020-01-20
7074,technology,1,21,72697,3572,8619,1433,124,2020,2020-01-21
7075,technology,1,22,85853,3491,14760,1730,133,2020,2020-01-22
7076,technology,1,23,92326,4760,13150,1548,258,2020,2020-01-23
7077,technology,1,24,133687,5096,26804,2329,228,2020,2020-01-24
7078,technology,1,25,65589,2615,12640,488,64,2020,2020-01-25
7079,technology,1,26,57516,1665,5234,771,110,2020,2020-01-26
7080,technology,1,27,124332,3425,35865,856,120,2020,2020-01-27
7081,technology,1,28,91372,3114,21703,855,97,2020,2020-01-28
7082,technology,1,29,145560,6479,17903,2795,472,2020,2020-01-29
7083,technology,1,30,121923,5550,12985,2455,262,2020,2020-01-30
7084,technology,1,31,89306,3321,9543,1060,129,2020,2020-01-31
7085,technology,2,1,57165,1943,8537,427,72,2020,2020-02-01
7086,technology,2,2,42913,1850,4554,479,46,2020,2020-02-02
7087,technology,2,3,91851,4322,15791,2316,154,2020,2020-02-03
7088,technology,2,4,95779,4144,16111,1632,183,2020,2020-02-04
7089,technology,2,5,84369,3280,14400,1033,146,2020,2020-02-05
7090,technology,2,6,90771,3283,14680,1132,165,2020,2020-02-06
7091,technology,2,7,102131,3590,15498,1111,157,2020,2020-02-07
7092,technology,2,8,52468,1773,6997,474,69,2020,2020-02-08
7093,technology,2,9,58577,2211,7621,687,56,2020,2020-02-09
7094,technology,2,10,52171,1779,7131,638,68,2020,2020-02-10
7095,technology,2,11,95175,4047,13386,1030,112,2020,2020-02-11
7096,technology,2,12,242917,12967,33951,6081,495,2020,2020-02-12
7097,technology,2,13,121984,4892,15634,1068,307,2020,2020-02-13
7098,technology,2,14,95163,3589,10808,935,120,2020,2020-02-14
7099,technology,2,15,60350,1878,8289,504,74,2020,2020-02-15
7100,technology,2,16,93140,3259,14481,1137,94,2020,2020-02-16
7101,technology,2,17,106133,4177,12959,1554,138,2020,2020-02-17
7102,technology,2,18,101544,6750,10643,1931,177,2020,2020-02-18
7103,technology,2,19,100043,5193,15885,2314,217,2020,2020-02-19
7104,technology,2,20,140645,5332,14890,1039,140,2020,2020-02-20
7105,technology,2,21,103254,6414,14539,999,108,2020,2020-02-21
7106,technology,2,22,51384,2837,7646,575,98,2020,2020-02-22
7107,technology,2,23,39454,1750,6094,485,53,2020,2020-02-23
7108,technology,2,24,107555,4803,15559,1002,152,2020,2020-02-24
7109,technology,2,25,79746,4058,11024,1318,143,2020,2020-02-25
7110,technology,2,26,72455,2829,9806,988,116,2020,2020-02-26
7111,technology,2,27,110825,4414,14230,1136,133,2020,2020-02-27
7112,technology,2,28,80733,3209,11753,1033,129,2020,2020-02-28
7113,technology,2,29,56492,2049,8833,763,74,2020,2020-02-29
7114,technology,3,1,50887,2822,7933,1034,80,2020,2020-03-01
7115,technology,3,2,88426,6343,17012,807,211,2020,2020-03-02
7116,technology,3,3,88194,4931,9328,2142,177,2020,2020-03-03
7117,technology,3,4,79144,2320,14639,834,87,2020,2020-03-04
7118,technology,3,5,130203,6645,20397,1789,188,2020,2020-03-05
7119,technology,3,6,148780,6655,17326,3380,233,2020,2020-03-06
7120,technology,3,7,83937,3072,9751,1322,85,2020,2020-03-07
7121,technology,3,8,56651,1688,16015,583,51,2020,2020-03-08
7122,technology,3,9,162243,5194,34699,1434,126,2020,2020-03-09
7123,technology,3,10,76851,3713,12774,1779,128,2020,2020-03-10
7124,technology,3,11,106582,3822,13358,1394,132,2020,2020-03-11
7125,technology,3,12,81136,2331,10231,847,93,2020,2020-03-12
7126,technology,3,13,102523,3313,24806,1516,119,2020,2020-03-13
7127,technology,3,14,50967,1838,6536,898,68,2020,2020-03-14
7128,technology,3,15,61111,1531,9146,382,71,2020,2020-03-15
7129,technology,3,16,79341,2669,9404,1021,72,2020,2020-03-16
7130,technology,3,17,101598,3991,16418,1233,109,2020,2020-03-17
7131,technology,3,18,197118,19941,53177,14844,842,2020,2020-03-18
7132,technology,3,19,151082,4973,26402,2540,206,2020,2020-03-19
7133,technology,3,20,84256,3347,10320,940,148,2020,2020-03-20
7134,technology,3,21,53225,2267,6111,806,85,2020,2020-03-21
7135,technology,3,22,77987,5312,18030,2689,156,2020,2020-03-22
7136,technology,3,23,85456,2761,10248,801,120,2020,2020-03-23
7137,technology,3,24,112027,4971,20909,2223,111,2020,2020-03-24
7138,technology,3,25,115823,4706,20698,2851,122,2020,2020-03-25
7139,technology,3,26,116474,5439,10370,1690,210,2020,2020-03-26
7140,technology,3,27,133167,4904,19007,2063,182,2020,2020-03-27
7141,technology,3,28,97047,3846,19808,1706,89,2020,2020-03-28
7142,technology,3,29,49052,1969,5856,467,57,2020,2020-03-29
7143,technology,3,30,96306,2818,16850,866,95,2020,2020-03-30
7144,technology,4,1,102455,3882,11685,1072,109,2020,2020-04-01
7145,technology,4,2,93461,2963,15497,808,105,2020,2020-04-02
